dataset_id,split_id,fit_start_index,fit_end_exclusive,fit_rows,fit_start_date,fit_end_date,fit_latest_label_end_index,fit_labels_end_before_calibration,purge_bars,calibration_start_index,calibration_end_exclusive,calibration_rows,calibration_start_date,calibration_end_date,calibration_latest_label_end_index,calibration_labels_end_before_origin,embargo_bars,origin_index,origin_date,chronology_valid
spy_1d,44,128,1492,1364,2018-07-06T04:00:00+00:00,2023-12-05T05:00:00+00:00,1511,True,20,1512,1764,252,2024-01-05T05:00:00+00:00,2025-01-06T05:00:00+00:00,1783,True,20,1784,2025-02-06T05:00:00+00:00,True
spy_1d,45,128,1512,1384,2018-07-06T04:00:00+00:00,2024-01-04T05:00:00+00:00,1531,True,20,1532,1784,252,2024-02-05T05:00:00+00:00,2025-02-05T05:00:00+00:00,1803,True,20,1804,2025-03-07T05:00:00+00:00,True
spy_1d,46,128,1532,1404,2018-07-06T04:00:00+00:00,2024-02-02T05:00:00+00:00,1551,True,20,1552,1804,252,2024-03-05T05:00:00+00:00,2025-03-06T05:00:00+00:00,1823,True,20,1824,2025-04-04T04:00:00+00:00,True
spy_1d,47,128,1552,1424,2018-07-06T04:00:00+00:00,2024-03-04T05:00:00+00:00,1571,True,20,1572,1824,252,2024-04-03T04:00:00+00:00,2025-04-03T04:00:00+00:00,1843,True,20,1844,2025-05-05T04:00:00+00:00,True
spy_1d,48,128,1572,1444,2018-07-06T04:00:00+00:00,2024-04-02T04:00:00+00:00,1591,True,20,1592,1844,252,2024-05-01T04:00:00+00:00,2025-05-02T04:00:00+00:00,1863,True,20,1864,2025-06-03T04:00:00+00:00,True
spy_1d,49,128,1592,1464,2018-07-06T04:00:00+00:00,2024-04-30T04:00:00+00:00,1611,True,20,1612,1864,252,2024-05-30T04:00:00+00:00,2025-06-02T04:00:00+00:00,1883,True,20,1884,2025-07-02T04:00:00+00:00,True
spy_1d,50,128,1612,1484,2018-07-06T04:00:00+00:00,2024-05-29T04:00:00+00:00,1631,True,20,1632,1884,252,2024-06-28T04:00:00+00:00,2025-07-01T04:00:00+00:00,1903,True,20,1904,2025-07-31T04:00:00+00:00,True
spy_1d,51,128,1632,1504,2018-07-06T04:00:00+00:00,2024-06-27T04:00:00+00:00,1651,True,20,1652,1904,252,2024-07-29T04:00:00+00:00,2025-07-30T04:00:00+00:00,1923,True,20,1924,2025-08-28T04:00:00+00:00,True
spy_1d,52,128,1652,1524,2018-07-06T04:00:00+00:00,2024-07-26T04:00:00+00:00,1671,True,20,1672,1924,252,2024-08-26T04:00:00+00:00,2025-08-27T04:00:00+00:00,1943,True,20,1944,2025-09-26T04:00:00+00:00,True
spy_1d,53,128,1672,1544,2018-07-06T04:00:00+00:00,2024-08-23T04:00:00+00:00,1691,True,20,1692,1944,252,2024-09-24T04:00:00+00:00,2025-09-25T04:00:00+00:00,1963,True,20,1964,2025-10-24T04:00:00+00:00,True
spy_1d,54,128,1692,1564,2018-07-06T04:00:00+00:00,2024-09-23T04:00:00+00:00,1711,True,20,1712,1964,252,2024-10-22T04:00:00+00:00,2025-10-23T04:00:00+00:00,1983,True,20,1984,2025-11-21T05:00:00+00:00,True
spy_1d,55,128,1712,1584,2018-07-06T04:00:00+00:00,2024-10-21T04:00:00+00:00,1731,True,20,1732,1984,252,2024-11-19T05:00:00+00:00,2025-11-20T05:00:00+00:00,2003,True,20,2004,2025-12-22T05:00:00+00:00,True
spy_1d,56,128,1732,1604,2018-07-06T04:00:00+00:00,2024-11-18T05:00:00+00:00,1751,True,20,1752,2004,252,2024-12-18T05:00:00+00:00,2025-12-19T05:00:00+00:00,2023,True,20,2024,2026-01-22T05:00:00+00:00,True
spy_1d,57,128,1752,1624,2018-07-06T04:00:00+00:00,2024-12-17T05:00:00+00:00,1771,True,20,1772,2024,252,2025-01-21T05:00:00+00:00,2026-01-21T05:00:00+00:00,2043,True,20,2044,2026-02-20T05:00:00+00:00,True
spy_1d,58,128,1772,1644,2018-07-06T04:00:00+00:00,2025-01-17T05:00:00+00:00,1791,True,20,1792,2044,252,2025-02-19T05:00:00+00:00,2026-02-19T05:00:00+00:00,2063,True,20,2064,2026-03-20T04:00:00+00:00,True
spy_1d,59,128,1792,1664,2018-07-06T04:00:00+00:00,2025-02-18T05:00:00+00:00,1811,True,20,1812,2064,252,2025-03-19T04:00:00+00:00,2026-03-19T04:00:00+00:00,2083,True,20,2084,2026-04-20T04:00:00+00:00,True
spy_1d,60,128,1812,1684,2018-07-06T04:00:00+00:00,2025-03-18T04:00:00+00:00,1831,True,20,1832,2084,252,2025-04-16T04:00:00+00:00,2026-04-17T04:00:00+00:00,2103,True,20,2104,2026-05-18T04:00:00+00:00,True
spy_1d,61,128,1832,1704,2018-07-06T04:00:00+00:00,2025-04-15T04:00:00+00:00,1851,True,20,1852,2104,252,2025-05-15T04:00:00+00:00,2026-05-15T04:00:00+00:00,2123,True,20,2124,2026-06-16T04:00:00+00:00,True
spy_1d,62,128,1852,1724,2018-07-06T04:00:00+00:00,2025-05-14T04:00:00+00:00,1871,True,20,1872,2124,252,2025-06-13T04:00:00+00:00,2026-06-15T04:00:00+00:00,2143,True,20,2144,2026-07-16T04:00:00+00:00,True
tlt_1d,1,128,632,504,2018-07-06T04:00:00+00:00,2020-07-07T04:00:00+00:00,651,True,20,652,904,252,2020-08-05T04:00:00+00:00,2021-08-04T04:00:00+00:00,923,True,20,924,2021-09-02T04:00:00+00:00,True
tlt_1d,2,128,652,524,2018-07-06T04:00:00+00:00,2020-08-04T04:00:00+00:00,671,True,20,672,924,252,2020-09-02T04:00:00+00:00,2021-09-01T04:00:00+00:00,943,True,20,944,2021-10-01T04:00:00+00:00,True
tlt_1d,3,128,672,544,2018-07-06T04:00:00+00:00,2020-09-01T04:00:00+00:00,691,True,20,692,944,252,2020-10-01T04:00:00+00:00,2021-09-30T04:00:00+00:00,963,True,20,964,2021-10-29T04:00:00+00:00,True
tlt_1d,4,128,692,564,2018-07-06T04:00:00+00:00,2020-09-30T04:00:00+00:00,711,True,20,712,964,252,2020-10-29T04:00:00+00:00,2021-10-28T04:00:00+00:00,983,True,20,984,2021-11-29T05:00:00+00:00,True
tlt_1d,5,128,712,584,2018-07-06T04:00:00+00:00,2020-10-28T04:00:00+00:00,731,True,20,732,984,252,2020-11-27T05:00:00+00:00,2021-11-26T05:00:00+00:00,1003,True,20,1004,2021-12-28T05:00:00+00:00,True
tlt_1d,6,128,732,604,2018-07-06T04:00:00+00:00,2020-11-25T05:00:00+00:00,751,True,20,752,1004,252,2020-12-28T05:00:00+00:00,2021-12-27T05:00:00+00:00,1023,True,20,1024,2022-01-26T05:00:00+00:00,True
tlt_1d,7,128,752,624,2018-07-06T04:00:00+00:00,2020-12-24T05:00:00+00:00,771,True,20,772,1024,252,2021-01-27T05:00:00+00:00,2022-01-25T05:00:00+00:00,1043,True,20,1044,2022-02-24T05:00:00+00:00,True
tlt_1d,8,128,772,644,2018-07-06T04:00:00+00:00,2021-01-26T05:00:00+00:00,791,True,20,792,1044,252,2021-02-25T05:00:00+00:00,2022-02-23T05:00:00+00:00,1063,True,20,1064,2022-03-24T04:00:00+00:00,True
tlt_1d,9,128,792,664,2018-07-06T04:00:00+00:00,2021-02-24T05:00:00+00:00,811,True,20,812,1064,252,2021-03-25T04:00:00+00:00,2022-03-23T04:00:00+00:00,1083,True,20,1084,2022-04-22T04:00:00+00:00,True
tlt_1d,10,128,812,684,2018-07-06T04:00:00+00:00,2021-03-24T04:00:00+00:00,831,True,20,832,1084,252,2021-04-23T04:00:00+00:00,2022-04-21T04:00:00+00:00,1103,True,20,1104,2022-05-20T04:00:00+00:00,True
tlt_1d,11,128,832,704,2018-07-06T04:00:00+00:00,2021-04-22T04:00:00+00:00,851,True,20,852,1104,252,2021-05-21T04:00:00+00:00,2022-05-19T04:00:00+00:00,1123,True,20,1124,2022-06-21T04:00:00+00:00,True
tlt_1d,12,128,852,724,2018-07-06T04:00:00+00:00,2021-05-20T04:00:00+00:00,871,True,20,872,1124,252,2021-06-21T04:00:00+00:00,2022-06-17T04:00:00+00:00,1143,True,20,1144,2022-07-20T04:00:00+00:00,True
tlt_1d,13,128,872,744,2018-07-06T04:00:00+00:00,2021-06-18T04:00:00+00:00,891,True,20,892,1144,252,2021-07-20T04:00:00+00:00,2022-07-19T04:00:00+00:00,1163,True,20,1164,2022-08-17T04:00:00+00:00,True
tlt_1d,14,128,892,764,2018-07-06T04:00:00+00:00,2021-07-19T04:00:00+00:00,911,True,20,912,1164,252,2021-08-17T04:00:00+00:00,2022-08-16T04:00:00+00:00,1183,True,20,1184,2022-09-15T04:00:00+00:00,True
tlt_1d,15,128,912,784,2018-07-06T04:00:00+00:00,2021-08-16T04:00:00+00:00,931,True,20,932,1184,252,2021-09-15T04:00:00+00:00,2022-09-14T04:00:00+00:00,1203,True,20,1204,2022-10-13T04:00:00+00:00,True
tlt_1d,16,128,932,804,2018-07-06T04:00:00+00:00,2021-09-14T04:00:00+00:00,951,True,20,952,1204,252,2021-10-13T04:00:00+00:00,2022-10-12T04:00:00+00:00,1223,True,20,1224,2022-11-10T05:00:00+00:00,True
tlt_1d,17,128,952,824,2018-07-06T04:00:00+00:00,2021-10-12T04:00:00+00:00,971,True,20,972,1224,252,2021-11-10T05:00:00+00:00,2022-11-09T05:00:00+00:00,1243,True,20,1244,2022-12-09T05:00:00+00:00,True
tlt_1d,18,128,972,844,2018-07-06T04:00:00+00:00,2021-11-09T05:00:00+00:00,991,True,20,992,1244,252,2021-12-09T05:00:00+00:00,2022-12-08T05:00:00+00:00,1263,True,20,1264,2023-01-10T05:00:00+00:00,True
tlt_1d,19,128,992,864,2018-07-06T04:00:00+00:00,2021-12-08T05:00:00+00:00,1011,True,20,1012,1264,252,2022-01-07T05:00:00+00:00,2023-01-09T05:00:00+00:00,1283,True,20,1284,2023-02-08T05:00:00+00:00,True
tlt_1d,20,128,1012,884,2018-07-06T04:00:00+00:00,2022-01-06T05:00:00+00:00,1031,True,20,1032,1284,252,2022-02-07T05:00:00+00:00,2023-02-07T05:00:00+00:00,1303,True,20,1304,2023-03-09T05:00:00+00:00,True
tlt_1d,21,128,1032,904,2018-07-06T04:00:00+00:00,2022-02-04T05:00:00+00:00,1051,True,20,1052,1304,252,2022-03-08T05:00:00+00:00,2023-03-08T05:00:00+00:00,1323,True,20,1324,2023-04-06T04:00:00+00:00,True
tlt_1d,22,128,1052,924,2018-07-06T04:00:00+00:00,2022-03-07T05:00:00+00:00,1071,True,20,1072,1324,252,2022-04-05T04:00:00+00:00,2023-04-05T04:00:00+00:00,1343,True,20,1344,2023-05-05T04:00:00+00:00,True
tlt_1d,23,128,1072,944,2018-07-06T04:00:00+00:00,2022-04-04T04:00:00+00:00,1091,True,20,1092,1344,252,2022-05-04T04:00:00+00:00,2023-05-04T04:00:00+00:00,1363,True,20,1364,2023-06-05T04:00:00+00:00,True
tlt_1d,24,128,1092,964,2018-07-06T04:00:00+00:00,2022-05-03T04:00:00+00:00,1111,True,20,1112,1364,252,2022-06-02T04:00:00+00:00,2023-06-02T04:00:00+00:00,1383,True,20,1384,2023-07-05T04:00:00+00:00,True
tlt_1d,25,128,1112,984,2018-07-06T04:00:00+00:00,2022-06-01T04:00:00+00:00,1131,True,20,1132,1384,252,2022-07-01T04:00:00+00:00,2023-07-03T04:00:00+00:00,1403,True,20,1404,2023-08-02T04:00:00+00:00,True
tlt_1d,26,128,1132,1004,2018-07-06T04:00:00+00:00,2022-06-30T04:00:00+00:00,1151,True,20,1152,1404,252,2022-08-01T04:00:00+00:00,2023-08-01T04:00:00+00:00,1423,True,20,1424,2023-08-30T04:00:00+00:00,True
tlt_1d,27,128,1152,1024,2018-07-06T04:00:00+00:00,2022-07-29T04:00:00+00:00,1171,True,20,1172,1424,252,2022-08-29T04:00:00+00:00,2023-08-29T04:00:00+00:00,1443,True,20,1444,2023-09-28T04:00:00+00:00,True
tlt_1d,28,128,1172,1044,2018-07-06T04:00:00+00:00,2022-08-26T04:00:00+00:00,1191,True,20,1192,1444,252,2022-09-27T04:00:00+00:00,2023-09-27T04:00:00+00:00,1463,True,20,1464,2023-10-26T04:00:00+00:00,True
tlt_1d,29,128,1192,1064,2018-07-06T04:00:00+00:00,2022-09-26T04:00:00+00:00,1211,True,20,1212,1464,252,2022-10-25T04:00:00+00:00,2023-10-25T04:00:00+00:00,1483,True,20,1484,2023-11-24T05:00:00+00:00,True
tlt_1d,30,128,1212,1084,2018-07-06T04:00:00+00:00,2022-10-24T04:00:00+00:00,1231,True,20,1232,1484,252,2022-11-22T05:00:00+00:00,2023-11-22T05:00:00+00:00,1503,True,20,1504,2023-12-22T05:00:00+00:00,True
tlt_1d,31,128,1232,1104,2018-07-06T04:00:00+00:00,2022-11-21T05:00:00+00:00,1251,True,20,1252,1504,252,2022-12-21T05:00:00+00:00,2023-12-21T05:00:00+00:00,1523,True,20,1524,2024-01-24T05:00:00+00:00,True
tlt_1d,32,128,1252,1124,2018-07-06T04:00:00+00:00,2022-12-20T05:00:00+00:00,1271,True,20,1272,1524,252,2023-01-23T05:00:00+00:00,2024-01-23T05:00:00+00:00,1543,True,20,1544,2024-02-22T05:00:00+00:00,True
tlt_1d,33,128,1272,1144,2018-07-06T04:00:00+00:00,2023-01-20T05:00:00+00:00,1291,True,20,1292,1544,252,2023-02-21T05:00:00+00:00,2024-02-21T05:00:00+00:00,1563,True,20,1564,2024-03-21T04:00:00+00:00,True
tlt_1d,34,128,1292,1164,2018-07-06T04:00:00+00:00,2023-02-17T05:00:00+00:00,1311,True,20,1312,1564,252,2023-03-21T04:00:00+00:00,2024-03-20T04:00:00+00:00,1583,True,20,1584,2024-04-19T04:00:00+00:00,True
tlt_1d,35,128,1312,1184,2018-07-06T04:00:00+00:00,2023-03-20T04:00:00+00:00,1331,True,20,1332,1584,252,2023-04-19T04:00:00+00:00,2024-04-18T04:00:00+00:00,1603,True,20,1604,2024-05-17T04:00:00+00:00,True
tlt_1d,36,128,1332,1204,2018-07-06T04:00:00+00:00,2023-04-18T04:00:00+00:00,1351,True,20,1352,1604,252,2023-05-17T04:00:00+00:00,2024-05-16T04:00:00+00:00,1623,True,20,1624,2024-06-17T04:00:00+00:00,True
tlt_1d,37,128,1352,1224,2018-07-06T04:00:00+00:00,2023-05-16T04:00:00+00:00,1371,True,20,1372,1624,252,2023-06-15T04:00:00+00:00,2024-06-14T04:00:00+00:00,1643,True,20,1644,2024-07-17T04:00:00+00:00,True
tlt_1d,38,128,1372,1244,2018-07-06T04:00:00+00:00,2023-06-14T04:00:00+00:00,1391,True,20,1392,1644,252,2023-07-17T04:00:00+00:00,2024-07-16T04:00:00+00:00,1663,True,20,1664,2024-08-14T04:00:00+00:00,True
tlt_1d,39,128,1392,1264,2018-07-06T04:00:00+00:00,2023-07-14T04:00:00+00:00,1411,True,20,1412,1664,252,2023-08-14T04:00:00+00:00,2024-08-13T04:00:00+00:00,1683,True,20,1684,2024-09-12T04:00:00+00:00,True
tlt_1d,40,128,1412,1284,2018-07-06T04:00:00+00:00,2023-08-11T04:00:00+00:00,1431,True,20,1432,1684,252,2023-09-12T04:00:00+00:00,2024-09-11T04:00:00+00:00,1703,True,20,1704,2024-10-10T04:00:00+00:00,True
tlt_1d,41,128,1432,1304,2018-07-06T04:00:00+00:00,2023-09-11T04:00:00+00:00,1451,True,20,1452,1704,252,2023-10-10T04:00:00+00:00,2024-10-09T04:00:00+00:00,1723,True,20,1724,2024-11-07T05:00:00+00:00,True
tlt_1d,42,128,1452,1324,2018-07-06T04:00:00+00:00,2023-10-09T04:00:00+00:00,1471,True,20,1472,1724,252,2023-11-07T05:00:00+00:00,2024-11-06T05:00:00+00:00,1743,True,20,1744,2024-12-06T05:00:00+00:00,True
tlt_1d,43,128,1472,1344,2018-07-06T04:00:00+00:00,2023-11-06T05:00:00+00:00,1491,True,20,1492,1744,252,2023-12-06T05:00:00+00:00,2024-12-05T05:00:00+00:00,1763,True,20,1764,2025-01-07T05:00:00+00:00,True
tlt_1d,44,128,1492,1364,2018-07-06T04:00:00+00:00,2023-12-05T05:00:00+00:00,1511,True,20,1512,1764,252,2024-01-05T05:00:00+00:00,2025-01-06T05:00:00+00:00,1783,True,20,1784,2025-02-06T05:00:00+00:00,True
tlt_1d,45,128,1512,1384,2018-07-06T04:00:00+00:00,2024-01-04T05:00:00+00:00,1531,True,20,1532,1784,252,2024-02-05T05:00:00+00:00,2025-02-05T05:00:00+00:00,1803,True,20,1804,2025-03-07T05:00:00+00:00,True
tlt_1d,46,128,1532,1404,2018-07-06T04:00:00+00:00,2024-02-02T05:00:00+00:00,1551,True,20,1552,1804,252,2024-03-05T05:00:00+00:00,2025-03-06T05:00:00+00:00,1823,True,20,1824,2025-04-04T04:00:00+00:00,True
tlt_1d,47,128,1552,1424,2018-07-06T04:00:00+00:00,2024-03-04T05:00:00+00:00,1571,True,20,1572,1824,252,2024-04-03T04:00:00+00:00,2025-04-03T04:00:00+00:00,1843,True,20,1844,2025-05-05T04:00:00+00:00,True
tlt_1d,48,128,1572,1444,2018-07-06T04:00:00+00:00,2024-04-02T04:00:00+00:00,1591,True,20,1592,1844,252,2024-05-01T04:00:00+00:00,2025-05-02T04:00:00+00:00,1863,True,20,1864,2025-06-03T04:00:00+00:00,True
tlt_1d,49,128,1592,1464,2018-07-06T04:00:00+00:00,2024-04-30T04:00:00+00:00,1611,True,20,1612,1864,252,2024-05-30T04:00:00+00:00,2025-06-02T04:00:00+00:00,1883,True,20,1884,2025-07-02T04:00:00+00:00,True
tlt_1d,50,128,1612,1484,2018-07-06T04:00:00+00:00,2024-05-29T04:00:00+00:00,1631,True,20,1632,1884,252,2024-06-28T04:00:00+00:00,2025-07-01T04:00:00+00:00,1903,True,20,1904,2025-07-31T04:00:00+00:00,True
tlt_1d,51,128,1632,1504,2018-07-06T04:00:00+00:00,2024-06-27T04:00:00+00:00,1651,True,20,1652,1904,252,2024-07-29T04:00:00+00:00,2025-07-30T04:00:00+00:00,1923,True,20,1924,2025-08-28T04:00:00+00:00,True
tlt_1d,52,128,1652,1524,2018-07-06T04:00:00+00:00,2024-07-26T04:00:00+00:00,1671,True,20,1672,1924,252,2024-08-26T04:00:00+00:00,2025-08-27T04:00:00+00:00,1943,True,20,1944,2025-09-26T04:00:00+00:00,True
tlt_1d,53,128,1672,1544,2018-07-06T04:00:00+00:00,2024-08-23T04:00:00+00:00,1691,True,20,1692,1944,252,2024-09-24T04:00:00+00:00,2025-09-25T04:00:00+00:00,1963,True,20,1964,2025-10-24T04:00:00+00:00,True
tlt_1d,54,128,1692,1564,2018-07-06T04:00:00+00:00,2024-09-23T04:00:00+00:00,1711,True,20,1712,1964,252,2024-10-22T04:00:00+00:00,2025-10-23T04:00:00+00:00,1983,True,20,1984,2025-11-21T05:00:00+00:00,True
tlt_1d,55,128,1712,1584,2018-07-06T04:00:00+00:00,2024-10-21T04:00:00+00:00,1731,True,20,1732,1984,252,2024-11-19T05:00:00+00:00,2025-11-20T05:00:00+00:00,2003,True,20,2004,2025-12-22T05:00:00+00:00,True
tlt_1d,56,128,1732,1604,2018-07-06T04:00:00+00:00,2024-11-18T05:00:00+00:00,1751,True,20,1752,2004,252,2024-12-18T05:00:00+00:00,2025-12-19T05:00:00+00:00,2023,True,20,2024,2026-01-22T05:00:00+00:00,True
tlt_1d,57,128,1752,1624,2018-07-06T04:00:00+00:00,2024-12-17T05:00:00+00:00,1771,True,20,1772,2024,252,2025-01-21T05:00:00+00:00,2026-01-21T05:00:00+00:00,2043,True,20,2044,2026-02-20T05:00:00+00:00,True
tlt_1d,58,128,1772,1644,2018-07-06T04:00:00+00:00,2025-01-17T05:00:00+00:00,1791,True,20,1792,2044,252,2025-02-19T05:00:00+00:00,2026-02-19T05:00:00+00:00,2063,True,20,2064,2026-03-20T04:00:00+00:00,True
tlt_1d,59,128,1792,1664,2018-07-06T04:00:00+00:00,2025-02-18T05:00:00+00:00,1811,True,20,1812,2064,252,2025-03-19T04:00:00+00:00,2026-03-19T04:00:00+00:00,2083,True,20,2084,2026-04-20T04:00:00+00:00,True
tlt_1d,60,128,1812,1684,2018-07-06T04:00:00+00:00,2025-03-18T04:00:00+00:00,1831,True,20,1832,2084,252,2025-04-16T04:00:00+00:00,2026-04-17T04:00:00+00:00,2103,True,20,2104,2026-05-18T04:00:00+00:00,True
tlt_1d,61,128,1832,1704,2018-07-06T04:00:00+00:00,2025-04-15T04:00:00+00:00,1851,True,20,1852,2104,252,2025-05-15T04:00:00+00:00,2026-05-15T04:00:00+00:00,2123,True,20,2124,2026-06-16T04:00:00+00:00,True
tlt_1d,62,128,1852,1724,2018-07-06T04:00:00+00:00,2025-05-14T04:00:00+00:00,1871,True,20,1872,2124,252,2025-06-13T04:00:00+00:00,2026-06-15T04:00:00+00:00,2143,True,20,2144,2026-07-16T04:00:00+00:00,True
uso_1d,1,128,632,504,2018-07-06T04:00:00+00:00,2020-07-07T04:00:00+00:00,651,True,20,652,904,252,2020-08-05T04:00:00+00:00,2021-08-04T04:00:00+00:00,923,True,20,924,2021-09-02T04:00:00+00:00,True
uso_1d,2,128,652,524,2018-07-06T04:00:00+00:00,2020-08-04T04:00:00+00:00,671,True,20,672,924,252,2020-09-02T04:00:00+00:00,2021-09-01T04:00:00+00:00,943,True,20,944,2021-10-01T04:00:00+00:00,True
uso_1d,3,128,672,544,2018-07-06T04:00:00+00:00,2020-09-01T04:00:00+00:00,691,True,20,692,944,252,2020-10-01T04:00:00+00:00,2021-09-30T04:00:00+00:00,963,True,20,964,2021-10-29T04:00:00+00:00,True
uso_1d,4,128,692,564,2018-07-06T04:00:00+00:00,2020-09-30T04:00:00+00:00,711,True,20,712,964,252,2020-10-29T04:00:00+00:00,2021-10-28T04:00:00+00:00,983,True,20,984,2021-11-29T05:00:00+00:00,True
uso_1d,5,128,712,584,2018-07-06T04:00:00+00:00,2020-10-28T04:00:00+00:00,731,True,20,732,984,252,2020-11-27T05:00:00+00:00,2021-11-26T05:00:00+00:00,1003,True,20,1004,2021-12-28T05:00:00+00:00,True
uso_1d,6,128,732,604,2018-07-06T04:00:00+00:00,2020-11-25T05:00:00+00:00,751,True,20,752,1004,252,2020-12-28T05:00:00+00:00,2021-12-27T05:00:00+00:00,1023,True,20,1024,2022-01-26T05:00:00+00:00,True
uso_1d,7,128,752,624,2018-07-06T04:00:00+00:00,2020-12-24T05:00:00+00:00,771,True,20,772,1024,252,2021-01-27T05:00:00+00:00,2022-01-25T05:00:00+00:00,1043,True,20,1044,2022-02-24T05:00:00+00:00,True
uso_1d,8,128,772,644,2018-07-06T04:00:00+00:00,2021-01-26T05:00:00+00:00,791,True,20,792,1044,252,2021-02-25T05:00:00+00:00,2022-02-23T05:00:00+00:00,1063,True,20,1064,2022-03-24T04:00:00+00:00,True
uso_1d,9,128,792,664,2018-07-06T04:00:00+00:00,2021-02-24T05:00:00+00:00,811,True,20,812,1064,252,2021-03-25T04:00:00+00:00,2022-03-23T04:00:00+00:00,1083,True,20,1084,2022-04-22T04:00:00+00:00,True
uso_1d,10,128,812,684,2018-07-06T04:00:00+00:00,2021-03-24T04:00:00+00:00,831,True,20,832,1084,252,2021-04-23T04:00:00+00:00,2022-04-21T04:00:00+00:00,1103,True,20,1104,2022-05-20T04:00:00+00:00,True
uso_1d,11,128,832,704,2018-07-06T04:00:00+00:00,2021-04-22T04:00:00+00:00,851,True,20,852,1104,252,2021-05-21T04:00:00+00:00,2022-05-19T04:00:00+00:00,1123,True,20,1124,2022-06-21T04:00:00+00:00,True
uso_1d,12,128,852,724,2018-07-06T04:00:00+00:00,2021-05-20T04:00:00+00:00,871,True,20,872,1124,252,2021-06-21T04:00:00+00:00,2022-06-17T04:00:00+00:00,1143,True,20,1144,2022-07-20T04:00:00+00:00,True
uso_1d,13,128,872,744,2018-07-06T04:00:00+00:00,2021-06-18T04:00:00+00:00,891,True,20,892,1144,252,2021-07-20T04:00:00+00:00,2022-07-19T04:00:00+00:00,1163,True,20,1164,2022-08-17T04:00:00+00:00,True
uso_1d,14,128,892,764,2018-07-06T04:00:00+00:00,2021-07-19T04:00:00+00:00,911,True,20,912,1164,252,2021-08-17T04:00:00+00:00,2022-08-16T04:00:00+00:00,1183,True,20,1184,2022-09-15T04:00:00+00:00,True
uso_1d,15,128,912,784,2018-07-06T04:00:00+00:00,2021-08-16T04:00:00+00:00,931,True,20,932,1184,252,2021-09-15T04:00:00+00:00,2022-09-14T04:00:00+00:00,1203,True,20,1204,2022-10-13T04:00:00+00:00,True
uso_1d,16,128,932,804,2018-07-06T04:00:00+00:00,2021-09-14T04:00:00+00:00,951,True,20,952,1204,252,2021-10-13T04:00:00+00:00,2022-10-12T04:00:00+00:00,1223,True,20,1224,2022-11-10T05:00:00+00:00,True
uso_1d,17,128,952,824,2018-07-06T04:00:00+00:00,2021-10-12T04:00:00+00:00,971,True,20,972,1224,252,2021-11-10T05:00:00+00:00,2022-11-09T05:00:00+00:00,1243,True,20,1244,2022-12-09T05:00:00+00:00,True
uso_1d,18,128,972,844,2018-07-06T04:00:00+00:00,2021-11-09T05:00:00+00:00,991,True,20,992,1244,252,2021-12-09T05:00:00+00:00,2022-12-08T05:00:00+00:00,1263,True,20,1264,2023-01-10T05:00:00+00:00,True
uso_1d,19,128,992,864,2018-07-06T04:00:00+00:00,2021-12-08T05:00:00+00:00,1011,True,20,1012,1264,252,2022-01-07T05:00:00+00:00,2023-01-09T05:00:00+00:00,1283,True,20,1284,2023-02-08T05:00:00+00:00,True
uso_1d,20,128,1012,884,2018-07-06T04:00:00+00:00,2022-01-06T05:00:00+00:00,1031,True,20,1032,1284,252,2022-02-07T05:00:00+00:00,2023-02-07T05:00:00+00:00,1303,True,20,1304,2023-03-09T05:00:00+00:00,True
uso_1d,21,128,1032,904,2018-07-06T04:00:00+00:00,2022-02-04T05:00:00+00:00,1051,True,20,1052,1304,252,2022-03-08T05:00:00+00:00,2023-03-08T05:00:00+00:00,1323,True,20,1324,2023-04-06T04:00:00+00:00,True
uso_1d,22,128,1052,924,2018-07-06T04:00:00+00:00,2022-03-07T05:00:00+00:00,1071,True,20,1072,1324,252,2022-04-05T04:00:00+00:00,2023-04-05T04:00:00+00:00,1343,True,20,1344,2023-05-05T04:00:00+00:00,True
uso_1d,23,128,1072,944,2018-07-06T04:00:00+00:00,2022-04-04T04:00:00+00:00,1091,True,20,1092,1344,252,2022-05-04T04:00:00+00:00,2023-05-04T04:00:00+00:00,1363,True,20,1364,2023-06-05T04:00:00+00:00,True
uso_1d,24,128,1092,964,2018-07-06T04:00:00+00:00,2022-05-03T04:00:00+00:00,1111,True,20,1112,1364,252,2022-06-02T04:00:00+00:00,2023-06-02T04:00:00+00:00,1383,True,20,1384,2023-07-05T04:00:00+00:00,True
uso_1d,25,128,1112,984,2018-07-06T04:00:00+00:00,2022-06-01T04:00:00+00:00,1131,True,20,1132,1384,252,2022-07-01T04:00:00+00:00,2023-07-03T04:00:00+00:00,1403,True,20,1404,2023-08-02T04:00:00+00:00,True
uso_1d,26,128,1132,1004,2018-07-06T04:00:00+00:00,2022-06-30T04:00:00+00:00,1151,True,20,1152,1404,252,2022-08-01T04:00:00+00:00,2023-08-01T04:00:00+00:00,1423,True,20,1424,2023-08-30T04:00:00+00:00,True
uso_1d,27,128,1152,1024,2018-07-06T04:00:00+00:00,2022-07-29T04:00:00+00:00,1171,True,20,1172,1424,252,2022-08-29T04:00:00+00:00,2023-08-29T04:00:00+00:00,1443,True,20,1444,2023-09-28T04:00:00+00:00,True
uso_1d,28,128,1172,1044,2018-07-06T04:00:00+00:00,2022-08-26T04:00:00+00:00,1191,True,20,1192,1444,252,2022-09-27T04:00:00+00:00,2023-09-27T04:00:00+00:00,1463,True,20,1464,2023-10-26T04:00:00+00:00,True
